data=ml-100k
uid=344   rank_sort=[('168', 54.09393540939347), ('56', 49.68117564958153), ('423', 43.51866112932985), ('82', 31.191814987618066), ('282', 22.7959818612552), ('300', 22.238311317195524), ('238', 20.610646959833343), ('135', 20.398131533770453), ('170', 17.442943673811), ('161', 14.692348135203414)]
uid=860   rank_sort=[('258', 27.0504472319781), ('210', 20.22400746205943), ('288', 19.56198979029926), ('88', 19.41406189392316), ('168', 18.51979928226549), ('69', 16.970203086561828), ('328', 15.99817733115377), ('174', 14.180464371683579), ('50', 13.766090098361738), ('750', 13.335413149247444)]
uid=151   rank_sort=[('237', 41.89499834863983), ('117', 38.63542277298026), ('96', 38.473285789889005), ('161', 38.207844135716655), ('403', 30.82940899140271), ('479', 30.37222180322404), ('739', 22.341360659426726), ('550', 18.733794619631322), ('588', 18.537180270623008), ('226', 18.394961711847213)]
uid=579   rank_sort=[('174', 63.50181102693429), ('172', 48.56851002821909), ('300', 23.337713171321596), ('423', 18.998307360085445), ('1', 18.40186338969785), ('195', 18.321363416402814), ('121', 17.440800609592138), ('135', 17.16416763847233), ('79', 16.522007228326256), ('97', 15.435220728599436)]
uid=578   rank_sort=[('328', 11.087539298207329), ('748', 10.268373131140716), ('294', 9.876915050040592), ('286', 9.579065779468571), ('333', 9.33885231010531), ('50', 7.986266442671483), ('117', 7.8167437025615545), ('315', 6.61409655078362), ('322', 6.571913697761777), ('181', 6.493041299228796)]
uid=150   rank_sort=[('7', 37.69697092390056), ('117', 27.297990704275932), ('237', 20.947970389073372), ('405', 17.333262625872308), ('222', 12.058151459509997), ('742', 11.859849719095756), ('546', 11.810744939680626), ('508', 11.140204996544245), ('174', 10.52680417807128), ('286', 9.406474864672703)]
uid=573   rank_sort=[('172', 33.59867002081544), ('204', 25.605605574439092), ('210', 24.60031442287801), ('98', 24.428515544597754), ('195', 20.185177544087086), ('483', 18.249163820079605), ('197', 17.730490329504068), ('79', 16.763255234504907), ('56', 15.458180637942633), ('100', 15.442391789858135)]
uid=572   rank_sort=[('237', 12.08255289939324), ('7', 11.88741901901353), ('1', 11.194944063879367), ('50', 10.868597963182497), ('117', 8.851246861333665), ('285', 7.694279232207262), ('276', 7.322819534902271), ('258', 7.137105289691986), ('302', 6.908103204608112), ('405', 6.836201322573923)]
uid=571   rank_sort=[('204', 19.792861943553856), ('172', 18.09878757093522), ('98', 13.986343228548973), ('423', 10.81983912684892), ('483', 8.218284346399209), ('210', 7.259462672726381), ('195', 6.903530450937575), ('196', 6.596741588720636), ('50', 6.550097469261379), ('168', 6.070124343534496)]
uid=570   rank_sort=[('300', 19.717294500195507), ('333', 13.720978337184887), ('269', 12.506751852297164), ('328', 11.973897079596362), ('313', 11.404180407247619), ('294', 11.19749592778871), ('50', 5.330132007320649), ('303', 4.970668533617217), ('100', 4.608948550141788), ('323', 3.5917423609630688)]
uid=577   rank_sort=[('195', 51.99455807388764), ('597', 22.97643167983238), ('222', 19.95470508635384), ('411', 19.77102323714471), ('227', 17.372493186242615), ('89', 16.753855367709285), ('135', 14.854738109868567), ('219', 14.346586105082991), ('419', 12.60146322151003), ('282', 12.368329713694498)]
uid=576   rank_sort=[('121', 34.12713099239721), ('117', 29.33065645414262), ('174', 18.68206330870176), ('405', 18.578957925919916), ('172', 14.249078081212394), ('98', 13.639293818189564), ('69', 13.234054793305463), ('742', 11.551231238893765), ('282', 11.451730500782126), ('168', 10.974690715536607)]
uid=575   rank_sort=[('174', 43.31875452235698), ('172', 33.58655681052075), ('204', 26.21940870951115), ('69', 24.730053355547202), ('195', 16.471246008206297), ('210', 16.162875896995125), ('56', 15.039627625509064), ('183', 9.58778525002567), ('423', 8.794399968152007), ('89', 8.153320882512968)]
uid=574   rank_sort=[('300', 29.75542417586456), ('313', 26.899080158329618), ('294', 15.751394462544505), ('50', 11.87988074923394), ('748', 11.614613875491404), ('307', 9.816648430979207), ('301', 6.960747002590021), ('181', 6.308389616047025), ('7', 5.720657088970068), ('322', 5.660318616861648)]
uid=60   rank_sort=[('202', 42.94383424009005), ('196', 37.13449353969044), ('1', 35.03564682635341), ('100', 34.572662893066635), ('191', 34.567450332969386), ('117', 26.876004141269384), ('238', 25.96645007766071), ('99', 22.286081237642062), ('226', 20.270062389873466), ('550', 18.49422086694493)]
uid=61   rank_sort=[('288', 15.325775095940802), ('313', 14.32084399080522), ('286', 12.921965241964799), ('302', 12.04745990871074), ('322', 8.406128582802262), ('245', 7.6345572283886), ('272', 7.335439108165905), ('307', 5.952108695632435), ('315', 5.640063098765381), ('750', 5.533668988387784)]
uid=62   rank_sort=[('79', 50.138432848147204), ('202', 34.54800733444077), ('385', 31.20821947170048), ('161', 29.652626535586595), ('393', 25.360431329222372), ('197', 25.09901416386145), ('226', 23.844109968552203), ('550', 19.558663926948814), ('25', 14.732442005505698), ('186', 14.612932603032222)]
uid=259   rank_sort=[('174', 46.4188537842603), ('204', 32.51595204843184), ('69', 27.21135860596519), ('50', 26.62531463400579), ('79', 21.589364282981176), ('117', 19.513682892090895), ('100', 16.907688306165134), ('1', 15.848889004900679), ('258', 14.375555275535884), ('195', 14.205734706895816)]
uid=64   rank_sort=[('204', 152.13723851251962), ('226', 42.678083547061505), ('550', 40.901530574016405), ('117', 36.59372910491662), ('99', 20.838489173834347), ('393', 19.61599527402263), ('483', 18.38252516297745), ('180', 16.43575893483041), ('302', 14.680023996143259), ('474', 14.110434747328245)]
uid=65   rank_sort=[('204', 87.15677299666417), ('174', 74.37135940509833), ('172', 57.76031925174368), ('117', 27.069760883829623), ('82', 22.49955942781497), ('181', 20.05658163198703), ('405', 19.034644391018958), ('79', 18.133095922560358), ('161', 18.085800813945767), ('186', 16.04003454034845)]
uid=66   rank_sort=[('100', 29.99166753147541), ('118', 20.46019192518947), ('546', 20.351443330079814), ('222', 13.329799515638912), ('250', 10.101142634943646), ('174', 9.918486655380805), ('748', 9.553148822539672), ('125', 9.182036162525936), ('298', 8.80158922470803), ('328', 7.682823326435888)]
uid=67   rank_sort=[('50', 24.01747579508878), ('118', 21.98935198186809), ('237', 20.146787255510546), ('181', 19.12166244042539), ('100', 17.334439483355837), ('222', 15.724063932567002), ('742', 14.23611311741253), ('597', 13.828804738029262), ('411', 11.661261397810783), ('685', 4.540397218713237)]
uid=68   rank_sort=[('1', 37.45054935063198), ('100', 35.54731344952708), ('117', 24.945985987279695), ('546', 12.055096899326733), ('222', 10.004652886597121), ('174', 9.918486655380805), ('294', 9.758915114398402), ('300', 9.696811818158851), ('15', 7.896491420096331), ('98', 7.645676929866505)]
uid=69   rank_sort=[('121', 45.77678485399933), ('204', 39.80106187371422), ('1', 38.29608998306682), ('405', 25.930199784199957), ('210', 23.755461189853918), ('69', 20.76552714775058), ('195', 18.224371387776305), ('286', 17.829280531925043), ('96', 17.254388643906267), ('546', 12.795211144512542)]
uid=250   rank_sort=[('172', 60.19962281641689), ('423', 46.05949519858508), ('121', 45.58298268329438), ('210', 34.888050048356064), ('168', 32.622007988917964), ('300', 25.733999933990418), ('99', 25.620352610650542), ('79', 24.91853482943494), ('176', 22.780973389541504), ('216', 22.413787846482478)]
uid=251   rank_sort=[('174', 50.56484949366454), ('204', 35.68906846179223), ('100', 34.131422440877195), ('546', 33.52440187715568), ('98', 27.510970489798485), ('56', 23.41180433237921), ('69', 22.391218426630044), ('195', 22.384953827734947), ('96', 18.503769440736214), ('176', 15.651264114727173)]
uid=256   rank_sort=[('204', 77.42365792738822), ('69', 38.23374660424547), ('176', 33.668056862872135), ('393', 32.571473818245956), ('183', 30.206552401809084), ('62', 27.723851601157577), ('111', 21.608759504588186), ('578', 20.959612849728497), ('411', 19.886108258003578), ('68', 18.49998632472757)]
uid=257   rank_sort=[('1', 25.625492236605623), ('7', 19.03271672099499), ('300', 17.645415890019237), ('170', 17.08708323241856), ('117', 16.540184037985554), ('302', 14.890732880237724), ('127', 12.76448550630284), ('222', 11.545374365461907), ('294', 11.51177281233686), ('56', 11.326000981310893)]
uid=254   rank_sort=[('195', 37.35297907783917), ('79', 28.452393940022485), ('56', 28.079234334272705), ('385', 27.869745613301625), ('226', 26.207684059132767), ('161', 24.810866568016806), ('202', 22.825347504259597), ('216', 22.715582359602386), ('117', 21.774322051342697), ('95', 20.63034067535562)]
uid=255   rank_sort=[('50', 25.101920835475365), ('1', 19.412095386414943), ('181', 17.06644415530293), ('174', 15.173778545063708), ('333', 13.128939453308476), ('79', 12.932888052800882), ('742', 12.900108867105294), ('69', 12.037763480372899), ('183', 11.742396689753749), ('176', 11.681778175191411)]
uid=499   rank_sort=[('204', 67.42855398422965), ('172', 61.30103423863075), ('423', 39.176896478029114), ('79', 35.07074504891981), ('135', 29.332421330461553), ('195', 27.961963962802443), ('216', 26.155646542559555), ('168', 26.03224250686976), ('196', 24.898349678785358), ('654', 21.085687232068846)]
uid=157   rank_sort=[('121', 47.23962691142098), ('7', 35.785267699298004), ('181', 32.56403152266035), ('237', 31.28442466971246), ('546', 21.063123429628657), ('742', 19.505155713589552), ('300', 14.213137812951013), ('302', 14.048914927503777), ('222', 12.735726838597392), ('288', 12.310809217677086)]
uid=156   rank_sort=[('174', 30.08869813112031), ('69', 28.459524661121932), ('204', 21.652926940753197), ('98', 18.943880964534063), ('172', 17.474860502943972), ('135', 14.966446207872957), ('423', 14.686638648243449), ('196', 14.472762669930377), ('56', 12.921385113546098), ('216', 11.491294929494442)]
uid=939   rank_sort=[('117', 47.37636828481588), ('1', 42.99197433387596), ('50', 40.83165626282714), ('181', 33.731070781584314), ('100', 24.193975119994715), ('25', 20.805181456256832), ('111', 20.607029199227078), ('282', 18.253589992167797), ('7', 16.532862908417112), ('125', 12.027247615049923)]
uid=731   rank_sort=[('174', 71.0000984767083), ('423', 56.544175494891405), ('172', 46.45079080198333), ('210', 43.71835718248198), ('483', 28.779577220032124), ('98', 28.623855396965183), ('135', 22.13266516856363), ('191', 17.5125719447545), ('82', 16.088512087081856), ('479', 15.260596131268986)]
uid=730   rank_sort=[('405', 24.88540161326495), ('222', 17.597690295521133), ('288', 15.2569692998754), ('286', 15.05102804310348), ('546', 10.927392085837496), ('282', 10.472240246734074), ('313', 10.013283856296395), ('333', 9.028376967713621), ('127', 8.989447559846807), ('56', 8.514571231305085)]
uid=733   rank_sort=[('50', 38.662845125990465), ('181', 24.47121059914496), ('118', 14.861061750160273), ('25', 13.103433768265646), ('475', 11.172361367678215), ('300', 11.010570379003378), ('222', 9.865518178263105), ('111', 8.940209838706156), ('597', 8.00156331256406), ('313', 6.929861357796007)]
uid=938   rank_sort=[('294', 24.898616658803945), ('282', 20.393032702607023), ('322', 12.339213695784299), ('56', 12.110996651581404), ('98', 12.089861920116132), ('174', 10.52680417807128), ('249', 8.248568963275991), ('172', 7.372598875718046), ('210', 6.913851452989329), ('302', 6.618638981992197)]
uid=735   rank_sort=[('121', 32.85597144700863), ('1', 30.430703904128613), ('294', 19.78301569511861), ('302', 18.269980486157454), ('328', 17.31210046053653), ('313', 12.034702709956006), ('405', 11.651686929755497), ('174', 10.951735845178273), ('14', 9.929173824014217), ('98', 8.947696087179622)]
uid=734   rank_sort=[('69', 49.35565016149337), ('82', 24.282080853122263), ('168', 23.048025995851805), ('237', 20.42321316805723), ('135', 20.08071006033524), ('1', 19.47361037750773), ('216', 19.18446692894224), ('196', 17.611000412209144), ('79', 16.743541737912505), ('100', 15.157849773225255)]
uid=508   rank_sort=[('202', 34.37043614925302), ('89', 32.03273294046561), ('56', 25.63392042037439), ('135', 23.6933543107008), ('97', 22.255055766488287), ('238', 18.80885525740349), ('161', 17.441708234727646), ('403', 16.79021173949938), ('100', 16.424855264158587), ('197', 15.356459655149244)]
uid=736   rank_sort=[('181', 13.003886484439075), ('100', 12.94144634517712), ('1', 9.210122837892708), ('298', 8.95315650141905), ('121', 8.377347298546095), ('258', 7.502770331226314), ('288', 7.18655801472069), ('117', 7.096708064040301), ('174', 6.93436048606768), ('1644', 6.645150928310239)]
uid=506   rank_sort=[('98', 70.26136497721352), ('483', 34.97212221579718), ('480', 26.651792138015445), ('4', 26.09936581703364), ('121', 24.089275755908936), ('474', 22.049842091868342), ('238', 21.925936891302758), ('143', 21.689685206792678), ('117', 21.37018650321357), ('197', 21.245764275256768)]
uid=738   rank_sort=[('566', 22.521887564179202), ('62', 18.196090176393618), ('546', 16.75302799812594), ('68', 15.19212679315983), ('194', 14.02449389085923), ('237', 12.896919925535322), ('597', 12.847681211714791), ('483', 12.677067904435052), ('99', 12.63194862120922), ('215', 10.961223322942818)]
uid=504   rank_sort=[('172', 88.60387139167923), ('405', 43.30518864362552), ('1', 39.20033185255701), ('226', 34.48603692902291), ('79', 31.576379481813117), ('550', 28.84240252967076), ('568', 26.35718829519045), ('135', 25.857653954117207), ('7', 25.202484755253096), ('483', 24.83981767460793)]
uid=505   rank_sort=[('393', 25.95277299678653), ('405', 21.100628167752074), ('143', 20.77939424816879), ('403', 20.253260720025036), ('168', 19.747066150054167), ('216', 18.996695165554684), ('288', 18.91650933022055), ('135', 17.0459532201512), ('196', 16.54689122429068), ('100', 14.699298525246657)]
uid=502   rank_sort=[('748', 23.251464373266113), ('302', 12.444984309467383), ('286', 11.796453622120291), ('322', 9.97988580603306), ('245', 8.03025345248121), ('326', 6.936059583840397), ('346', 5.751847224044796), ('50', 5.625516593352211), ('272', 5.278818795187676), ('260', 4.800855929373528)]
uid=503   rank_sort=[('56', 41.27640402016809), ('202', 38.72236087400797), ('135', 36.80636973662164), ('195', 35.33792081524298), ('82', 31.281431937514377), ('483', 31.207501107224893), ('117', 27.86092771229424), ('181', 25.76673111166302), ('161', 22.9410821978011), ('96', 22.678584310233102)]
uid=500   rank_sort=[('195', 30.379669279653044), ('403', 29.036493759208046), ('222', 25.450202272647232), ('191', 22.982994431254134), ('79', 21.749184791602627), ('597', 20.6293557282547), ('288', 20.450105608954168), ('96', 19.4711308885417), ('111', 18.56676319677204), ('173', 16.019745016507503)]
uid=501   rank_sort=[('1', 54.3622133416412), ('50', 51.2102836788504), ('742', 31.358424170394027), ('250', 13.125692406048781), ('258', 12.202661724819627), ('471', 12.189542126357345), ('25', 11.334010854591554), ('300', 10.593413889299676), ('235', 10.556875956496928), ('1016', 9.263338238435745)]
uid=630   rank_sort=[('405', 62.501296759551266), ('204', 43.40623277593872), ('56', 32.02904659471821), ('210', 29.31902349050815), ('79', 22.150548850968935), ('423', 19.894834873331952), ('82', 14.298078700545428), ('294', 13.87808559068111), ('196', 13.501105867380634), ('151', 13.481697190760528)]
uid=631   rank_sort=[('300', 18.94912426316591), ('258', 15.864907278593282), ('302', 15.86139335611266), ('328', 12.756846767870764), ('333', 10.718363884297633), ('272', 8.552446443001756), ('347', 7.737710262972498), ('748', 6.517595526324525), ('50', 6.495876253996318), ('269', 5.447827373011825)]
uid=632   rank_sort=[('403', 34.692797812238894), ('216', 33.915090457255744), ('226', 30.429960645895484), ('121', 26.857347238995423), ('135', 20.450477262618957), ('117', 19.957525237555473), ('496', 18.026322575463166), ('89', 15.762890102119826), ('405', 14.243511955698638), ('479', 13.6730633782482)]
uid=633   rank_sort=[('174', 47.04792708052547), ('210', 32.50665912048077), ('204', 30.5528104301548), ('69', 27.588612859555322), ('161', 18.616908827877076), ('1', 16.866683436691854), ('550', 14.793586522587477), ('403', 14.297280790087108), ('181', 13.955914367701833), ('568', 13.099437523211877)]
uid=469   rank_sort=[('174', 39.93525900018396), ('135', 25.665967072040857), ('69', 24.619145361177758), ('98', 22.399777104874875), ('204', 20.328185768207025), ('480', 19.411607157212973), ('479', 16.948862012003374), ('172', 16.191138936226565), ('498', 14.554386353434866), ('210', 13.301223333624373)]
uid=468   rank_sort=[('210', 67.77816459716533), ('168', 47.72526321650087), ('79', 45.29343646559146), ('202', 32.8819101966966), ('196', 31.576950647755968), ('176', 26.41483049355565), ('385', 21.541763885899226), ('197', 20.978309657191254), ('403', 16.53149059507013), ('183', 15.95163984303658)]
uid=636   rank_sort=[('50', 26.202241806384986), ('181', 23.590235476583107), ('117', 21.77375669812626), ('237', 20.36497387614776), ('7', 17.171667444647916), ('405', 16.40051778983326), ('222', 13.242875129669216), ('546', 10.39236416189227), ('151', 9.779574547764959), ('300', 8.220524319838377)]
uid=637   rank_sort=[('100', 45.10198803261013), ('258', 18.93078404787354), ('288', 18.696152067229114), ('222', 17.906515285806726), ('597', 16.046095586672305), ('748', 10.276017156067798), ('302', 9.900312705134317), ('174', 8.97040093299491), ('756', 7.3564551026611165), ('14', 6.422362105568022)]
uid=465   rank_sort=[('204', 55.56205702897177), ('69', 50.380867443363776), ('168', 31.01837976302637), ('210', 26.94402750575469), ('121', 24.32998963841054), ('195', 23.13351809729709), ('483', 19.69027295843076), ('196', 19.30850307318749), ('79', 18.210946500302136), ('117', 16.25653231761041)]
uid=464   rank_sort=[('174', 24.78991410904655), ('100', 21.972888960540562), ('313', 17.90352798203947), ('98', 17.56430834625884), ('121', 14.235822651657202), ('117', 14.055337790932152), ('245', 13.823035647709343), ('483', 13.572682296728644), ('480', 12.804658131929353), ('1', 12.41640074432371)]
uid=467   rank_sort=[('121', 38.49289702847699), ('405', 27.12392904074898), ('237', 15.942213080519709), ('250', 14.83148631982288), ('286', 13.01488819709833), ('56', 12.058887320183276), ('98', 12.002592896460373), ('151', 12.001099296811324), ('300', 10.380919941614874), ('333', 9.23894742582229)]
uid=466   rank_sort=[('204', 42.790730275800975), ('69', 24.92758436086196), ('286', 23.383368171076494), ('1', 22.029423128166748), ('100', 16.27979252686694), ('233', 16.246987291957357), ('222', 12.799954192886542), ('347', 12.120610962113169), ('118', 12.013245486697276), ('272', 11.585402739693897)]
uid=461   rank_sort=[('286', 18.218551183200162), ('300', 14.34811837102458), ('288', 11.525856848585445), ('328', 10.662782191535667), ('50', 9.162643723855094), ('181', 6.299772618326631), ('272', 5.923004779624751), ('303', 5.912285763952687), ('117', 5.805745487696504), ('1', 5.732961751696006)]
uid=900   rank_sort=[('1', 16.357314622613213), ('7', 16.082762989029337), ('50', 15.882406600858353), ('174', 14.527490201208154), ('135', 12.375659983257492), ('98', 10.9878472206092), ('134', 10.430798617908989), ('181', 9.67855748812028), ('546', 9.056082718500974), ('282', 8.494261046765285)]
uid=463   rank_sort=[('405', 48.97203045225275), ('181', 37.21486813525022), ('546', 24.070834679545417), ('300', 23.51931830937554), ('118', 20.029276652169397), ('222', 16.3821048914876), ('742', 15.75566116031699), ('471', 14.050931325848902), ('328', 12.203469900720139), ('333', 11.60646692155147)]
uid=462   rank_sort=[('258', 29.34055757366705), ('294', 22.999966677736637), ('748', 20.273118704362023), ('286', 17.981999071277873), ('333', 17.91228243240556), ('50', 14.156675564093614), ('302', 13.73453485068764), ('172', 12.694338530312201), ('245', 12.103832966697158), ('121', 11.07031094331775)]
uid=901   rank_sort=[('202', 43.259178489058705), ('385', 40.40386445294309), ('79', 35.51703818524248), ('98', 33.12223471407449), ('97', 26.626013086917013), ('176', 25.795401413638494), ('550', 22.237490884603503), ('226', 21.51143207992996), ('100', 20.671453212173017), ('7', 20.057572631469633)]
uid=168   rank_sort=[('50', 46.54206524024676), ('237', 45.8006477775755), ('151', 16.932192814735824), ('471', 15.633802007560584), ('328', 13.884123673359554), ('111', 13.107891769538671), ('286', 10.358033688857905), ('250', 9.838055634499536), ('756', 8.666560753868158), ('591', 8.633226057145574)]
uid=169   rank_sort=[('98', 24.472130496169097), ('210', 19.255214446548695), ('135', 17.62389870969116), ('479', 14.86731952935774), ('197', 14.346164696643438), ('56', 13.702484725273388), ('654', 12.373426128045969), ('328', 12.043557285743542), ('195', 12.035525434932797), ('748', 10.064326996815002)]
uid=164   rank_sort=[('546', 55.11543575444604), ('1', 44.094928197745816), ('50', 39.11466956315377), ('288', 26.333124710105675), ('294', 23.979152848976273), ('7', 21.245571628060937), ('286', 16.454879243599215), ('127', 14.120352853076986), ('302', 10.996559072059956), ('250', 9.191724700901556)]
uid=165   rank_sort=[('172', 24.794000581038574), ('50', 20.53567952353638), ('204', 17.15836801179076), ('210', 17.10374838114145), ('98', 17.06370480407993), ('423', 13.208413158125554), ('300', 13.086118525275207), ('121', 12.331689089335995), ('1', 12.018903111009964), ('195', 11.601271467329113)]
uid=166   rank_sort=[('245', 12.633608275415797), ('333', 9.323173810833355), ('272', 9.30285603135581), ('678', 7.959394428070562), ('302', 6.916843732582802), ('316', 6.306342552002034), ('50', 6.273422575361445), ('271', 6.114146328303036), ('346', 5.091465543258028), ('326', 4.10084559676403)]
uid=167   rank_sort=[('174', 29.421239787898088), ('69', 27.85856127470246), ('172', 20.02056974183158), ('423', 19.128177106063596), ('168', 19.100123296579273), ('210', 18.452827906631473), ('97', 13.9361323840541), ('135', 12.470595100479951), ('419', 12.30348404208006), ('202', 11.919328781986804)]
uid=160   rank_sort=[('121', 58.62778508821346), ('98', 43.48831527992684), ('172', 41.529530696943205), ('181', 30.662798144532307), ('210', 29.770265130069102), ('204', 28.60767624755204), ('96', 23.616152099545587), ('69', 22.619965798080003), ('742', 22.11993415793819), ('546', 18.933920807466738)]
uid=161   rank_sort=[('172', 31.811509689494628), ('423', 20.379792839893458), ('121', 17.831998762467737), ('1', 17.56010364975455), ('216', 14.063854927023872), ('195', 12.339872108367725), ('117', 11.914791815621909), ('79', 10.618546301716592), ('237', 10.501840618373778), ('313', 10.287714536487545)]
uid=162   rank_sort=[('405', 34.16257723375127), ('546', 20.473875360767433), ('100', 20.152297324218335), ('172', 19.175487731359677), ('204', 18.74273340702078), ('56', 17.187633275735102), ('210', 15.940458320824785), ('118', 15.656955810156443), ('195', 14.817218257138645), ('282', 14.03318718000348)]
uid=163   rank_sort=[('204', 25.112609717388366), ('174', 25.023794388696878), ('69', 24.89403036165015), ('172', 22.103166407975202), ('313', 13.745052666291333), ('302', 12.27932842016131), ('423', 12.022476781933186), ('79', 10.411525962638562), ('210', 9.662821546615046), ('50', 9.480543714672784)]
uid=783   rank_sort=[('288', 26.516383446825984), ('313', 20.384829815498364), ('302', 19.892321517318805), ('748', 12.019486800593933), ('326', 8.78980843347866), ('245', 7.9191518860359364), ('272', 7.386835693863053), ('322', 7.028423760702637), ('751', 5.810724070676317), ('347', 5.732014776480774)]
uid=936   rank_sort=[('546', 31.90901148567991), ('288', 31.487765377582242), ('302', 25.351721842782837), ('742', 23.63720750564319), ('328', 21.308152085125506), ('222', 20.23835322818384), ('597', 17.67931910915393), ('1356', 16.05592322629495), ('1339', 13.413295708375923), ('151', 12.771456426111794)]
uid=935   rank_sort=[('50', 33.219741615226674), ('222', 17.739806988522208), ('7', 14.928385499528726), ('111', 14.056826325096628), ('25', 12.357352011822947), ('258', 8.461829620775553), ('591', 7.842672397095094), ('288', 7.470739289066581), ('756', 5.6528412736950155), ('174', 5.362643875247381)]
uid=934   rank_sort=[('98', 42.299600575556326), ('50', 35.443596310129735), ('385', 33.93203111910619), ('79', 31.42205377354789), ('194', 22.807863002505798), ('176', 20.1014259982623), ('238', 20.00402269915375), ('482', 18.871600711530508), ('117', 18.85348944733407), ('29', 16.65307106396754)]
uid=908   rank_sort=[('56', 35.15319588134832), ('210', 33.07564615609516), ('135', 27.165717861509915), ('168', 24.363737359312363), ('176', 20.374337332932033), ('121', 20.070076269845156), ('1', 16.666689866865177), ('134', 16.655856813007265), ('132', 15.92355106772169), ('196', 13.326606896361119)]
uid=909   rank_sort=[('70', 15.483102991781685), ('213', 13.84780465323939), ('462', 12.803868090267729), ('333', 9.566089647942096), ('52', 9.20497154957324), ('286', 9.168943909422524), ('328', 9.136056096199773), ('288', 8.424520659034078), ('258', 8.353084503835394), ('748', 7.550600508912552)]
uid=722   rank_sort=[('1', 37.22348071917252), ('50', 29.14004090364866), ('546', 28.239156607362915), ('742', 20.944062154805504), ('181', 20.36981548382352), ('258', 19.683661652689434), ('288', 16.689204395520644), ('411', 11.889775566695956), ('245', 10.824569484865885), ('222', 10.70086054114542)]
uid=878   rank_sort=[('69', 59.08156849437682), ('210', 47.887314481094805), ('423', 43.995653820094624), ('135', 31.499825103426183), ('1', 24.345155122534532), ('121', 22.42152418803031), ('56', 21.24786508860545), ('161', 20.635989733718326), ('196', 20.1110953866286), ('132', 18.79834409439145)]
uid=879   rank_sort=[('405', 36.98244409041919), ('100', 25.158156423657204), ('546', 19.255447006708366), ('742', 18.68272724501946), ('7', 16.828543751956882), ('174', 9.029760865147502), ('471', 7.827913018286981), ('411', 6.90604076440202), ('172', 5.898079100574436), ('98', 5.681565723527082)]
uid=876   rank_sort=[('69', 21.219921731847023), ('204', 19.22887714207098), ('172', 14.262268048280879), ('56', 12.44233144252563), ('423', 10.883575822160434), ('195', 10.879749342629191), ('210', 10.644044286047516), ('50', 10.617005926614215), ('135', 10.594897289734991), ('64', 10.347649064640684)]
uid=877   rank_sort=[('204', 41.96187998306208), ('174', 32.937133924792974), ('210', 27.92989554104054), ('172', 27.439600633684968), ('69', 26.533491805954757), ('50', 22.313099401366472), ('393', 22.297790954590493), ('97', 21.989299047929126), ('161', 21.34025930281393), ('82', 20.73775848092678)]
uid=874   rank_sort=[('98', 16.144831401725483), ('50', 16.019789672339254), ('1', 14.761753097836639), ('258', 14.754902545805344), ('174', 14.327626798074673), ('237', 13.99140023983385), ('300', 12.301853426063932), ('121', 12.03672068138399), ('269', 10.789716808151734), ('135', 10.779068660516696)]
uid=875   rank_sort=[('204', 68.4730342348226), ('69', 52.33231994309197), ('210', 46.683999377539756), ('79', 38.975626134932746), ('483', 29.884299342357778), ('168', 29.404625152356683), ('89', 26.756252203524348), ('197', 25.40310174588161), ('191', 21.024432607280808), ('170', 16.800415115667008)]
uid=872   rank_sort=[('50', 24.81590883636793), ('7', 21.20420357387158), ('411', 20.17910084492214), ('100', 19.263079737839124), ('181', 18.010157676469092), ('222', 17.301157740280463), ('471', 13.395449726379809), ('286', 12.395436363547704), ('315', 11.801764360829965), ('25', 11.672645192124296)]
uid=873   rank_sort=[('288', 15.219278863336815), ('748', 13.119901983426484), ('333', 10.327034154810281), ('302', 9.740177550686042), ('322', 6.565067923888812), ('50', 5.96283778993023), ('245', 5.524186271345586), ('272', 5.347528383378349), ('347', 5.301713389362394), ('271', 4.917155275206195)]
uid=870   rank_sort=[('423', 71.51777592479448), ('121', 37.60512162428589), ('97', 37.39928129967305), ('161', 35.68256755617795), ('117', 33.391076122613875), ('226', 33.022139012530914), ('393', 32.22232532657694), ('403', 32.05249008376909), ('82', 31.012889633280476), ('176', 29.230497718160347)]
uid=871   rank_sort=[('204', 45.61530214601716), ('98', 33.45263193161057), ('69', 30.925003346005465), ('328', 25.591425496626833), ('288', 21.980898958458184), ('385', 21.153409221954007), ('1', 19.883569562477255), ('100', 18.96026091270606), ('423', 16.622795783342468), ('568', 16.00133035095345)]
uid=9   rank_sort=[('100', 11.68243690238524), ('174', 11.010639867501157), ('1', 10.577103717962826), ('135', 9.283262852938208), ('181', 9.203536444593116), ('98', 8.987878406103137), ('258', 8.833868451339903), ('121', 8.311393844740369), ('300', 7.2146209601774345), ('172', 7.148663348787435)]
uid=890   rank_sort=[('79', 30.777272707415317), ('56', 30.49399406942622), ('191', 25.601638196056776), ('216', 25.484033395788753), ('82', 25.36494582173162), ('202', 25.161341580986548), ('100', 25.010567343291516), ('196', 24.746457491902095), ('96', 23.67826376407451), ('197', 23.192007058482492)]
uid=891   rank_sort=[('1', 41.27816634829731), ('546', 36.12778948647071), ('125', 23.70126448750355), ('284', 13.840976257309578), ('7', 13.050287068877502), ('411', 10.61803819418911), ('56', 10.09599857216804), ('222', 9.030674617813297), ('98', 8.360672375773147), ('845', 7.772282877634515)]
